LectureId;DateKey;FromTimeKey;UntilTimeKey;ClassKey;SubgroupKey;RoomKey;ActivityKey;UserCount;TotalStudents;AttendanceRate
427685;20260218;133000;153000;4159;6082347;2291;2;;;
427775;20260218;133000;153000;4305;5937465;2308;2;;;
427775;20260218;133000;153000;4306;5937465;2308;2;;;
427775;20260218;133000;153000;4305;6082488;2308;2;;;
427775;20260218;133000;153000;4306;6082488;2308;2;;;
427797;20260218;154500;174500;4158;6082347;2308;2;;;
427797;20260218;154500;174500;4159;6082347;2308;2;;;
427797;20260218;154500;174500;4158;5937325;2308;2;;;
427797;20260218;154500;174500;4159;5937325;2308;2;;;
442519;20260218;183000;220000;6439;5876697;2968;2;;;
442546;20260218;183000;220000;6447;5957774;2317;2;;;
423087;20260219;103000;123000;4127;5938931;2317;2;;;
423144;20260219;103000;123000;4127;5829221;2322;2;;;
423189;20260219;103000;123000;4127;5997464;2302;2;;;
423342;20260219;103000;123000;4127;5879558;2296;2;;;
423521;20260219;103000;123000;4132;5879358;2308;2;;;
423636;20260219;133000;153000;4129;5829223;2968;2;;;
423636;20260219;133000;153000;4130;5829223;2968;2;;;
424153;20260219;103000;123000;4135;5829024;2301;2;;;
424228;20260219;103000;123000;4135;5997675;520;2;;;
424348;20260219;103000;123000;4135;5959460;2294;2;;;
424348;20260219;103000;123000;4135;5879769;2294;2;;;
424453;20260219;103000;123000;4131;5997875;2291;2;;;
